"Pr" "Mp" "Q_2" "Q_9"
2.232 6200.367 5882.575 6563.415
2.237 6204.842 5886.764 6568.009
2.242 6209.322 5891.004 6572.701
2.247 6213.807 5895.224 6577.415
2.252 6218.297 5899.472 6582.113
2.257 6222.792 5903.712 6586.807
2.262 6227.292 5908.039 6591.488
2.268 6231.798 5912.324 6596.181
2.273 6236.308 5916.529 6600.95
2.278 6240.824 5920.8 6605.663
2.283 6245.345 5925.079 6610.38
2.288 6249.872 5929.343 6615.152
2.294 6254.404 5933.645 6619.903
2.299 6258.941 5937.923 6624.63
2.304 6263.483 5942.229 6629.376
2.309 6268.031 5946.526 6634.087
2.315 6272.585 5950.836 6638.863
2.32 6277.144 5955.114 6643.616
2.326 6281.709 5959.416 6648.435
2.331 6286.279 5963.734 6653.186
2.336 6290.855 5968.049 6657.984
2.342 6295.436 5972.342 6662.802
2.347 6300.024 5976.606 6667.615
2.353 6304.617 5981 6672.396
2.358 6309.216 5985.305 6677.148
2.364 6313.821 5989.57 6681.94
2.37 6318.431 5993.895 6686.797
2.375 6323.048 5998.235 6691.651
2.381 6327.671 6002.554 6696.499
2.387 6332.299 6006.892 6701.398
2.392 6336.934 6011.195 6706.228
2.398 6341.575 6015.513 6711.09
2.404 6346.222 6019.871 6715.922
2.41 6350.875 6024.201 6720.764
2.415 6355.534 6028.536 6725.651
2.421 6360.2 6032.857 6730.475
2.427 6364.872 6037.236 6735.364
2.433 6369.55 6041.566 6740.209
2.439 6374.235 6045.985 6745.076
2.445 6378.926 6050.351 6749.939
2.451 6383.624 6054.736 6754.882
2.457 6388.328 6059.071 6759.849
2.463 6393.039 6063.488 6764.733
2.469 6397.757 6067.905 6769.663
2.475 6402.481 6072.316 6774.568
2.481 6407.212 6076.786 6779.44
2.488 6411.95 6081.203 6784.429
2.494 6416.694 6085.681 6789.35
2.5 6421.445 6090.068 6794.316
2.506 6426.204 6094.518 6799.212
2.513 6430.969 6098.992 6804.167
2.519 6435.741 6103.481 6809.165
2.525 6440.52 6108.018 6814.187
2.532 6445.307 6112.472 6819.232
2.538 6450.1 6116.982 6824.126
2.545 6454.901 6121.482 6829.172
2.551 6459.709 6126.033 6834.187
2.558 6464.524 6130.569 6839.216
2.564 6469.346 6135.118 6844.271
2.571 6474.176 6139.582 6849.316
2.577 6479.014 6144.126 6854.35
2.584 6483.859 6148.69 6859.405
2.591 6488.711 6153.278 6864.505
2.597 6493.571 6157.776 6869.523
2.604 6498.439 6162.354 6874.631
2.611 6503.314 6166.914 6879.671
2.618 6508.197 6171.528 6884.811
2.625 6513.088 6176.081 6889.889
2.632 6517.987 6180.67 6895.01
